,giga_id_school,latitude,longitude,bin_internet_availability,norm_schools_near_conn
417,ad551e07-889c-3b76-84ce-aa8e3c5f9436,-18.7219919,22.7401293,0,0.0
418,5538d213-61af-3944-9044-cb3740c84479,-24.6310117,25.9260326,0,0.35
421,55fc7a97-9bb1-3117-a041-f76be3599901,-19.1139429,22.2905355,0,0.3333333333333333
422,676ae93e-cd80-3162-86b5-fbea98b04ae5,-24.470647,25.7871493,0,0.0
423,dc78f0da-761a-3298-bfb2-47922caf62f3,-18.8401309,22.5761663,0,0.0
424,33e1ad64-9f24-3f9f-81a5-5825f8c1f303,-19.863915,22.3880773,0,0.0
425,e8c381e8-ae4e-362e-8701-ae61db519a96,-18.8656049,22.2819403,0,0.0
426,21e6c213-1f54-3a87-9376-b73b5b4ac3d0,-18.277116,21.8350698,0,0.0
428,d70043d6-db8d-304e-bb9c-3afb703c012b,-17.9012749,25.2217253,0,0.0
430,4f79ba5c-cd7d-3736-bcb4-88693577df88,-22.4405484,26.7207562,0,0.5
431,6c99859d-29a7-3275-832b-852f12bac260,-21.090594,24.4782303,0,0.0
432,f92b84c2-f232-30da-9047-25f0fa8c43ab,-22.4253698,26.7434198,0,0.375
434,0eabdc30-4696-3735-8066-7c48a2c0cc68,-24.6400305,25.9192951,0,0.3
436,8f979687-548f-37e0-85bc-e8e846abe331,-24.6665793,25.90868,0,0.4
438,17d4ce24-0084-3d96-980d-49da3e02fba7,-18.3172984,21.884597,0,0.0
440,fbed6e44-c034-3798-ad2d-43726a9fffd7,-25.1068466,24.8741698,0,0.0
441,459364ea-254d-3b67-971a-9050f524790a,-24.6118724,25.9324523,0,0.375
442,3d9e98bc-61bd-3ea9-ae49-ed1329d0dfc8,-25.3899136,25.1353867,0,0.0
443,bc9536fc-0adf-3b87-94ea-977b2a68739c,-21.170503,24.6023383,0,0.0
444,0def5f94-3e47-3472-b6cc-e2d0e5177749,-20.588971,27.6498363,0,0.0
445,a7476f96-22e7-34a7-9032-c1b356da60d3,-20.200612,23.2240313,0,0.0
446,b4e92d32-799f-3f40-9862-a78f718ccf15,-24.6082153,25.9421459,0,0.36363636363636365
447,0de268e7-3ebc-3829-aa65-af07ea1e05d5,-25.3237654,24.4792262,0,0.0
448,e11fbdf1-61f3-3a72-b98a-dfbd96c7be70,-22.020755,26.7905703,0,0.0
449,7550f09a-841c-3ef0-b299-f2ac3547eadb,-22.6126296,27.3315306,0,0.0
450,b1c2e07c-46ff-3a90-9644-7d8c9240c170,-23.98127,25.2430113,0,0.0
451,55d61803-9a3c-3625-8555-3c4160da06fe,-20.1133617,26.2464682,0,0.0
452,170900b9-809b-3c48-9378-7c1ad22e7254,-20.582424,27.6081623,0,0.0
453,a5b3db4d-cb7b-3162-a1b6-0f551a42bb31,-20.85382,27.2497613,0,0.0
454,5544fc2a-d829-3abd-b9d2-05ddfb23e400,-22.7679,26.7898713,0,0.0
455,8b5e400e-6298-3990-9263-38c282015a12,-21.230077,26.4255723,0,0.0
456,5102d050-9987-3c46-a27b-b0e341dd706c,-24.3233556,25.2280707,0,0.0
458,6b697101-b7b4-3d07-9bcf-e7782743bbad,-21.368892,27.4507423,0,0.0
459,5bdf27c8-accd-3266-9509-991a7134e440,-23.5993055,26.26801,0,0.0
460,04c37dd2-13f2-3a3b-8a7b-a15033d05a49,-20.3114022,22.4472077,0,0.0
461,bcd47d12-5ce7-3877-bcef-ef79c05c3596,-20.937811,27.0807883,0,0.0
462,849db5dd-88b4-3c0e-add9-bece405b6dfe,-19.862381,26.4876294,0,0.0
464,fbbaa3bb-71bb-37ad-8980-40a22a7336ab,-24.8890151,25.0057173,0,0.0
466,0c9fcc0e-e10b-36e5-aa79-e0b47e0f245f,-24.6213431,25.9248959,0,0.35
467,ad7348ae-c2d0-3a2e-a902-c54a0b32facd,-20.5004646,26.9958109,0,0.5
468,5cc17e9f-a48e-31cd-9a8a-9037a3a075a5,-24.6663186,25.8874404,0,0.4
471,babb07df-770a-31d9-bae1-4ad8e35d6249,-24.6190663,25.9322306,0,0.3888888888888889
472,dcb59f24-113e-3fb8-ae61-9aa2aee213eb,-20.0426916,25.4831202,0,0.0
474,abdee5f7-8557-3bf0-a0d0-2443d3b96ff7,-21.17045,24.6027133,0,0.0
475,289821df-18d5-3497-8b73-8718edd0e3ec,-24.7686331,25.4032231,0,0.6666666666666666
477,44537046-1c87-3888-a61c-67455f50e17a,-22.651659,27.6373853,0,0.0
481,a893b639-9ce8-3080-8af8-421aa2010c8b,-22.724051,27.3911313,0,0.5
484,803f2cfb-062c-325a-8703-6f4836940019,-21.3065362,26.8778779,0,0.0
485,4b2d3360-6746-3156-84af-4bb4cbf9464c,-25.5672426,25.4352537,0,0.0
486,49b5c3b4-7fa3-3e9d-bb0a-53723b9e9eb2,-22.78297,26.8956113,0,0.0
488,10c05c2f-7b64-37b8-9d97-78a50211bb48,-25.384433,25.3651313,0,0.0
489,16cfb790-aad6-3af3-ac41-7b9907802b14,-24.4129931,25.5058603,0,0.5
492,4a8e58f0-40d1-3133-8214-c40d0e13e925,-21.786547,27.2783023,0,0.0
495,e66b19f1-27f7-3a84-afda-3e7f1c02c022,-25.4114221,25.5349243,0,0.0
496,c62e2cd2-13cf-3e83-9629-50b19a2edac4,-24.478205,25.6631703,0,0.0
497,a54cff2c-bd4f-32a7-b3ab-ac367666fd20,-22.507602,28.2362563,0,0.0
500,a1b287a9-d737-3c07-a3c1-3d1f9e0008ea,-24.0613728,23.2991669,0,0.0
501,fbe05e98-1f2c-32c8-bcac-dff5cc9b4c82,-18.351868,21.9578273,0,0.0
502,77a0b9c6-19f4-3152-8090-0899d3bebcea,-19.4284779,23.8712703,0,0.0
503,dfa479dd-5a97-3d81-abc0-6febbea1c67f,-19.3577278,22.2814107,0,0.0
504,91fe9be7-78fb-31b4-988e-2bbca52cd08e,-24.6443416,25.8282833,0,0.16666666666666666
506,40643174-4892-3057-b0da-0c33c08eed03,-21.437092,27.4444023,0,0.4444444444444444
507,ddcdb0c4-07e8-3f88-84af-eb15f5b0cb1d,-24.6531541,25.8813725,0,0.34782608695652173
508,f6197c51-e985-386e-9047-aa1ad15f2b52,-24.4015276,25.4731017,0,0.4166666666666667
509,28fc251b-6b19-38fc-98bd-35c8708ba852,-24.2547693,25.8352946,0,0.6666666666666666
512,8af5a8a3-e8bb-36d8-a75d-a043e961b030,-23.0869614,26.801523,0,0.2
513,f3fb6629-1079-31bf-95a1-f1be7f7d63df,-24.8892636,25.0051609,0,0.0
514,be5b63b3-48ef-324f-b7fe-78a72ec6914e,-20.0145159,23.3943613,0,0.5
515,4dcaf765-d5fa-3d85-a802-0a075eb0d930,-21.4626489,27.5343837,0,0.0
516,79b3a661-7064-3b67-a7fa-c2812edfac4c,-22.5418645,27.0995526,0,0.8333333333333334
517,afa707cc-6a34-3979-a511-4f61e1f599b1,-20.570354,27.4576723,0,0.0
518,d7992eb1-8bee-35d2-9998-9197062a0557,-22.4025016,26.6880923,0,0.6923076923076923
519,4494fac6-949e-384b-8a8f-9fde22b9309b,-19.9605759,23.4507794,0,0.6666666666666666
521,512b678e-99cc-35ba-b4fb-d7383d23dd8c,-21.968887,28.4284113,0,0.7777777777777778
522,7df8a6ed-ce5c-3e93-bae5-2768554262f7,-24.6905983,25.0370426,0,0.0
523,d7b5f6fb-6c5a-3628-bfdb-d577740f14f7,-25.5936376,25.3119719,0,0.0
524,2108a491-67d6-3886-9945-95fdda4cf037,-21.037518,24.4109923,0,0.6
527,88fb07a3-0578-3bc3-988f-340c7c1ab913,-24.5053314,25.401319,0,0.0
528,6714cb28-12cc-3c0f-a185-94f55146f259,-21.986962,27.8124503,0,0.4444444444444444
532,d5f42c24-63d1-3cd7-8220-671424559f79,-24.0245151,25.4897661,0,0.0
533,82e87b21-d55f-321f-b9b0-5423483054f7,-22.357896,27.5357203,0,0.0
535,f72da1ff-d36f-30c7-b921-89d2573d11cd,-24.6570948,25.890795,0,0.3225806451612903
536,abccb2fd-791e-37d8-bbf3-95a50c99000e,-25.1525946,25.5108227,0,0.0
538,7bfb2da3-b8d5-3814-8288-da453acf62b2,-24.8039204,25.403899,0,0.5
540,94b5ec49-630d-3806-9508-852a1c8230c1,-21.9468979,25.4449652,0,0.0
543,674645b1-6fa3-35b6-89e0-6dd9a4e091e5,-22.267492,28.7513443,0,0.0
544,8ddc1c08-9231-332f-90c3-17b9343cc8a8,-24.9595721,25.3128923,0,0.6666666666666666
546,06914bd3-8c0d-316a-a293-4f0a67152469,-20.1953256,24.5355064,0,0.0
547,0a3555bb-8e5a-30fd-bc99-27914e5d7376,-21.202289,27.5260923,0,0.5454545454545454
548,ac421601-2b1c-35df-863c-a57b9e02887e,-21.43374,25.5794583,0,0.75
549,a74ec582-f004-3b11-8362-1bc80e2eef41,-23.5405203,26.0174918,0,0.0
550,a4bafd57-f18e-354f-aa5a-81570ca5690c,-21.2044587,27.5163155,0,0.5555555555555556
551,0ed202c9-a5bb-30ac-a517-4c0f7dbf5af9,-22.405887,26.7251773,0,0.6153846153846154
552,c5251a34-af2d-3fb8-ae96-4e07a0e25f90,-21.013459,27.3373803,0,0.6666666666666666
553,7fcd6984-0985-39f0-bd94-fd420bda918a,-21.1877748,27.5167672,0,0.5625
555,0b67e5d2-a2b3-347e-a7c6-ac31b41670a5,-25.5065001,25.5776343,0,0.0
556,94eb3499-0db2-3852-a567-30f6452bd33b,-25.0378071,25.7413172,0,0.8
557,597ee261-14e6-3eed-abbd-a562e12ee816,-20.5872885,26.4785092,0,0.5
558,b225b25e-ee6b-3927-a73b-e595e73bc369,-24.9149781,24.2291203,0,0.0
559,62d32977-a0f2-376a-9b8a-a7de0c65e366,-20.154887,25.7942273,0,0.0
560,87343ead-be8e-3ab8-9fc9-4d13a42f481c,-20.7504407,26.8934989,0,0.0
561,a4ad5dde-a388-3161-af3c-f13993887d56,-21.201181,24.8768733,0,0.3333333333333333
562,8ba97f76-8c93-3824-b7ac-60767d20d28a,-19.9922819,23.4052107,0,0.5
563,05e3b73f-268d-3421-8c55-e4b0190657ad,-22.1750266,28.8747326,0,0.0
564,ce927977-1e24-3bf2-8b98-bb81fcbd68e7,-21.450985,27.4510603,0,0.4
568,507209c3-66ee-39a2-aab4-7e425fecb79a,-21.1845918,27.5266528,0,0.5555555555555556
569,da918d43-79c4-3fea-9219-3354c84c6afe,-23.1326149,26.4132395,0,0.0
574,821fd19c-bdba-3437-aacc-ebdbce4e64bb,-22.214366,26.8326923,0,0.5
575,772934fe-af14-3ba8-9502-196cf3efda3f,-21.815399,25.9387113,0,0.0
576,78576a3b-642c-347a-a61f-f1182d325015,-24.513229,25.8623663,0,0.0
577,fc542fcd-f68b-3d17-ac92-22588c514b20,-23.10699,27.1515213,0,0.0
578,6b6c38bf-a308-3ad9-92db-7de8e021712b,-24.875122,25.3684258,0,0.0
581,62d216da-0635-3bc3-bebd-960ea2e747e2,-23.032004,27.5596043,0,0.0
583,a1c00619-f399-3a14-b8a9-12a577714a83,-22.404445,28.3874853,0,0.3333333333333333
585,398b0b69-42ae-31ef-859a-dbcf5146fa38,-24.6432838,25.900076,0,0.2962962962962963
587,4816037f-4293-36a4-bf6b-6f839f120984,-24.6459078,25.8897127,0,0.30434782608695654
588,f61b5b05-677e-3a16-8291-02db1dd69c5f,-24.6152868,25.8457397,0,0.42857142857142855
589,c45e3d83-4c27-3c2b-9e42-bf06116baa85,-21.7865415,27.2785617,0,0.0
590,0a1de9c7-22a8-3f93-b603-db60746c5008,-24.3093281,25.9082993,0,0.0
591,fb111718-ceca-351c-90bf-50386841d2d7,-23.6728,25.3063303,0,0.0
594,c17ce959-74a7-3e28-b8fa-26a7c8e6440a,-19.376552,22.1716683,0,0.25
595,66a24cae-ea72-3955-bc67-9b71b4c18f8a,-24.47736,25.2752913,0,0.0
596,2a67b526-1510-350f-ba85-5fb2ad723cf1,-24.3979725,25.5718259,0,0.3333333333333333
597,8ff0ef23-0d75-3c41-be83-54f96ac8ba0c,-22.04925,27.2712823,0,0.0
598,5479aeaf-3997-33f6-8f81-1590ccdba8a5,-22.580558,26.3910373,0,0.3333333333333333
600,1ae079ca-8ef8-312b-a52c-8a47d40c2ef1,-24.6665,25.8639009,0,0.35294117647058826
601,b3e43f49-1d4c-3946-81a4-3d3db04aa2d5,-20.150329,23.6550338,0,0.0
602,e26e3d67-38e3-39e9-bfe0-0f4218fb3674,-24.6251365,25.9058048,0,0.3157894736842105
605,a1b93fec-921d-33fe-884c-9f2b580bcc11,-23.0060917,27.746948,0,0.0
606,146e7073-d670-3e0b-8189-6af88ab93303,-24.406921,25.4631109,0,0.5
608,651a26ea-d871-3ec2-a0b6-43ad464b5653,-21.098425,27.2252993,0,0.0
609,d9549fe9-b385-3695-aaa8-a46bb091efcd,-20.1048889,27.1961753,0,0.5
610,40323480-9600-36f8-a381-c86d045da6ee,-25.0744397,25.44017,0,0.6666666666666666
614,48f018fa-e82b-3903-b828-d22d42fedd5f,-21.9683245,27.8355177,0,0.5
616,2f376e6a-c9bb-37eb-90cd-ac709d65ce3f,-23.6365031,24.9580453,0,0.0
618,7d0ee1ec-f01d-32dc-bffb-ba1caaf98f10,-24.8781975,25.8506155,0,0.42857142857142855
619,e44afde0-a292-3d23-a0a8-7ff9cf9bacf2,-24.3563596,26.1385847,0,0.4
621,6bc65b30-2864-3692-bea8-e0c2643cb731,-24.6778541,25.5642313,0,0.3333333333333333
623,00421dcf-883d-3f5d-9a80-e3660cbbccf6,-25.6104999,24.5352736,0,0.0
624,611217a4-fd1b-380f-b934-5578b1a57cff,-20.4956895,27.3760197,0,0.0
625,19226de2-9bcc-3139-b761-73683d7615f0,-23.3814459,24.659291,0,0.0
626,14663cf2-d2aa-3c28-a939-76e7ab81622a,-22.5665705,27.0856832,0,0.75
628,d9819915-3186-3dfb-b5f7-b3ccecc1b3a7,-21.785593,28.3385753,0,0.0
629,80a62c7e-031f-35dd-a1f3-6147a491a694,-21.818867,28.8253293,0,0.0
630,23ce5941-feef-35d3-88d5-dd21d1a17030,-20.9089548,27.6265908,0,0.0
632,9e811bb9-5cbe-3dee-8be7-096637bf4892,-20.903558,27.0775043,0,0.3333333333333333
633,a0514eed-2cb4-3c2c-9161-c127572216cd,-21.452409,27.9457233,0,0.0
634,a4d4c46f-a02b-384f-a119-3f682b90602c,-20.4908685,27.3460497,0,0.0
635,35746b0c-32a5-32ea-91ff-9673b2cbaf95,-18.5255499,22.1505772,0,0.0
636,5d2aad05-b94a-357c-9c0d-321e9a3ebf31,-20.720187,27.5862343,0,0.3333333333333333
637,8c78ebc6-6f81-348d-80be-dd9941ab2fa4,-20.5925245,27.5475147,0,0.0
639,0de146e7-f186-3d14-81de-2e38136695ad,-21.590858,27.9795423,0,0.0
640,fb715041-b3e9-3880-a347-64a427d57abe,-21.738262,28.1103136,0,0.0
641,fa94f88d-4ce3-31cc-b87c-50df0c3f319e,-20.603234,27.3954323,0,0.0
642,dc1cde2b-4305-375f-98c6-99fc70013755,-18.4041095,21.5678777,0,0.0
646,ff3e4dd1-3569-35aa-b148-ea900237659d,-24.8900618,25.8582544,0,0.36363636363636365
647,48b129d3-f71c-362d-b95e-7071c4d2ed5c,-24.6812066,25.9686877,0,0.5
650,ec92ae68-905c-360a-b330-5407d5a690b1,-25.3132666,25.5338567,0,0.5
652,00b72657-f44b-33d7-85f2-a6ffb517bdf8,-23.1227576,26.7855926,0,0.4
654,470dc003-2191-3456-be73-a5160fe3cdc7,-22.850745,26.8961763,0,0.0
658,417f3da6-12b8-306f-86f2-af7f01eabaac,-21.0603965,27.2433657,0,0.0
659,73a956bd-4374-3e3a-886d-c1ac5766e71c,-20.1095999,26.3742203,0,0.0
661,0d5ae79c-a0c8-3155-acc1-38db3f2f54e3,-21.0904355,26.329368,0,0.0
662,999e56f7-0776-328d-8338-1225ddd70e45,-18.2953959,21.7895173,0,0.0
663,6fcb6ef8-af2d-3d0e-87e4-a81bed058193,-22.7181185,27.3125097,0,0.0
666,295bbddb-b304-3d90-a9b9-e80dfea9b559,-20.499248,27.0654567,0,0.6
668,65ea5388-ec1b-389b-8cbb-80472b55fc7d,-24.044096,24.8654562,0,0.0
670,0a1b140d-c84f-326e-be65-ddc9732accf2,-22.949211,26.2384883,0,0.0
672,5dfb385e-dfbf-34a8-8dbd-ac5ac7c431d8,-24.7357848,25.2494178,0,0.0
673,9bd89ab5-c89b-3f06-9fbe-9ce353f54166,-25.4017341,25.4350633,0,0.0
674,1b4b35a8-a9b3-3251-9854-78ac2121ab67,-18.6003155,22.9128787,0,0.0
675,3f1d0f42-32aa-3402-8b06-8aa5dfd78e10,-21.979341,27.8235113,0,0.42857142857142855
676,1f6d4c76-76ad-39d1-99d2-f167372b0264,-18.3892319,21.8434003,0,0.3333333333333333
678,4b7f91a5-e5c4-3b0e-861e-193d7e9ab8fd,-21.9689521,28.3963644,0,0.6666666666666666
681,7211a7e2-350c-3873-8f73-e0061d590f2c,-22.849266,27.3419393,0,0.0
684,5056e800-8607-335e-a6f5-2c8f38a4e4f2,-19.99958,23.3877918,0,0.375
685,333346cd-cac3-3608-8bee-37fea5b685ec,-21.406083,25.5818883,0,0.8571428571428571
686,e60e566c-dd08-3646-9477-62ad96c76587,-21.1955265,27.472611,0,0.5
688,0e448811-b201-32ed-99d4-997814e75e84,-19.0160607,22.3139545,0,0.0
690,67d19b0c-0ec3-3da8-a658-7666eda0d6f7,-19.8507795,23.5874667,0,0.0
691,3537f3ab-f08b-36bb-9735-3c3321ff8ece,-23.1314331,26.8032773,0,0.2857142857142857
693,20584b71-1da6-3196-bd54-4f7017801ea1,-18.3521869,21.9578073,0,0.0
694,698ef57a-8d3c-38fa-9668-b22d6981c6dd,-21.392851,27.4332383,0,0.3333333333333333
695,7a80ca7e-ba94-3ed6-b257-20006f23a57c,-19.3756919,22.1559583,0,0.25
696,e688dca1-7f00-3c03-8fe7-762b67ddb6c2,-22.428694,26.6934723,0,0.3333333333333333
697,fa15c165-1233-3d3f-b722-dd0fae20eaf1,-19.1854135,23.9998747,0,0.0
699,70deb0aa-f685-3f44-8a34-63bf60d17680,-22.600001,26.3847163,0,0.3333333333333333
702,22660f4a-8e91-3b69-bd99-c13533033868,-24.3884696,25.5985647,0,0.0
703,c2a20d1d-9b7a-3fb4-8e57-0e650b0dca45,-21.017539,24.4116943,0,0.6
707,adda2f5f-9945-3586-bae9-fed149b10fb6,-24.646823,25.8252881,0,0.375
708,6bfab9b5-73e7-32a2-a80d-aeda25b799dd,-21.186132,27.4540077,0,0.5
709,34c09eae-a193-357c-919e-517db64a3444,-21.1650602,27.5394577,0,0.5
710,91dcafd5-b6b8-3da0-b4a4-28155607c3d0,-20.3795495,22.8429077,0,0.0
711,147270f1-442e-356a-99c4-2030d7479812,-20.2102547,26.1966044,0,0.6666666666666666
712,ea67fc22-4689-301e-bb15-8faacebcfc1b,-20.9445235,27.2608217,0,0.0
713,2eeb7040-1ca3-3676-a4f5-5e21af2b4e07,-24.06029,23.3714313,0,0.0
714,bc1a0f9e-423e-3ed2-9357-6d07055a3181,-24.3566496,26.1579477,0,0.5
716,690006b1-bf3a-3ad7-a829-f760496e4fbf,-21.08133,27.1347113,0,0.0
718,911cb86b-ca3e-3cfa-9109-0957354c8d51,-25.5421891,25.4915253,0,0.5
719,4b84b2c6-f441-32fb-b68f-37272e45347f,-21.483799,27.7795413,0,0.0
720,0d37c85e-ac14-3a83-92fb-d34e0ceac98e,-22.4388545,26.7707657,0,0.3333333333333333
722,db27eb90-c78f-3f2b-bd66-4e7b131d050a,-25.186135,25.6932638,0,0.8571428571428571
725,df37c0a4-eda6-3e30-9505-4c605a676253,-19.0163819,22.3136833,0,0.0
727,800032bb-ece4-3cbe-a4a5-b56de563a990,-24.7634896,25.7265207,0,0.0
728,dcd77e41-1185-3af8-86da-4337c369c4bb,-24.6924466,25.6034667,0,0.0
730,2f698c42-0a46-336a-b926-ae9803d538f0,-18.97333,21.3000413,0,0.0
731,68ef8115-b019-337f-ae9b-44d106c3615f,-24.666548,25.9394211,0,0.35714285714285715
732,caf2eb14-9d63-35aa-aa8d-659d07def048,-21.679335,26.7534303,0,0.0
734,dc10b3f5-263f-3376-b685-85d513fc2fcd,-23.0950051,26.8148963,0,0.4
735,19a7c966-a070-3913-99f5-96268203589c,-24.9945039,25.3152243,0,0.7272727272727273
977,79e1eb2e-6dc8-3031-85fa-964736f2f205,-24.6034837,24.7327764,0,0.8571428571428571
978,a0987152-b2e6-3a63-8b7e-0f342f2405ca,-22.4340952,26.7569855,0,0.42857142857142855
979,9d623da0-7cf1-3e4e-9d9d-89fc9398e572,-24.3976842,25.4612583,0,0.375
980,d488cf4b-d1b7-36cb-9868-9262527855e5,-24.6057989,25.916454,0,0.18181818181818182
981,40dec72f-a1a3-3de6-bfb1-a33f76269e2b,-24.383026,25.4826784,0,0.16666666666666666
982,73fbb2ec-fd00-3075-bd16-1ecf80611149,-18.4540537,22.0753956,0,0.0
983,c9b0eec5-925d-3442-acd9-1d357750d61e,-24.6511562,25.8963795,0,0.2692307692307692
984,ea5d40de-9599-3a25-b4d8-2dfc7be9c4bf,-21.338597,25.3605813,0,0.25
985,574d5945-c65c-32cd-a24d-11cc4e677281,-24.6223789,25.7889136,0,0.0
986,546e04c4-44d1-3ef1-91ae-a95b5aeacb66,-24.4139839,25.3647983,0,0.0
987,8b0f8c0d-2acc-3d16-a3db-b6f3e87eec71,-20.8998741,27.2804469,0,0.0
988,ef646d51-eede-3b08-a0b1-0352ae3337b6,-21.337855,25.3728223,0,0.25
989,74a919f9-009d-3d16-b6f2-0775f765c63b,-24.6116261,25.9491463,0,0.4
990,c83ea245-245b-3d88-aaec-3a66404af363,-24.6293522,25.9427633,0,0.4
991,a3e85615-830d-3ef8-ace7-ad4324149591,-21.1581269,27.5155432,0,0.75
992,458d59b4-9167-321f-a288-e6b170ed308f,-25.2351895,25.6635287,0,0.5
993,59fdd338-d80b-3355-8492-994969eea94d,-23.1040075,26.8577027,0,0.8333333333333334
994,38522083-8fde-3a22-82e0-5373e07815a0,-19.9900088,23.4511975,0,0.5555555555555556
995,20ee8a05-e003-3184-9572-1031b153b234,-20.563896,26.2256173,0,0.75
996,ddc96fd5-f160-3d5d-9052-cbaa1edcd4ab,-24.9881566,25.3511517,0,0.5
997,b94a1a1d-28f6-3d87-84cb-f4f6acac5174,-24.6112123,25.9028801,0,0.3333333333333333
998,9bf38f26-01bb-3a63-90bb-317f230bb6ee,-24.6580269,25.5819448,0,0.0
999,a450c43f-dac6-33e5-a83e-ec8c00a0705e,-24.6350449,25.9006302,0,0.3333333333333333
1000,66969268-a1af-32ea-a801-3d93c963d246,-21.1653946,27.5100791,0,0.7058823529411765
1001,e99973e7-20e0-3da5-b274-f0f64d366ae2,-22.5305707,27.0377717,0,0.0
1002,c1d7c0be-a1f8-3bb5-a766-8b3f18d37e26,-24.4067081,25.4560811,0,0.42857142857142855
1003,80779a61-54b5-3776-afc9-f5336900d6fb,-24.9939021,25.3160023,0,0.7272727272727273
1004,524ec3fc-4a77-3e42-b744-c766747c6868,-21.979772,27.8340716,0,0.4375
1005,0bd98b11-6252-31b2-99cd-10e99ac0f3c7,-20.0359992,23.4519807,0,0.5
1006,a11473ba-bd85-3b32-bb01-19ebce3782ec,-24.6324732,25.8495073,0,0.3076923076923077
1007,1fc40e43-359e-3b4c-bfa2-3fa4dabd5717,-25.2290646,25.7018777,0,0.5714285714285714
1008,9d5689ed-9560-3053-9fd7-cd48b55acddc,-24.6717929,25.8793611,0,0.4
1009,3b21890c-abca-3cd3-a6d3-ae9bc7eebbd8,-23.0655322,26.5044988,0,0.75
1010,d73dfea2-088b-35c6-bd92-b889b9fb5340,-21.3322023,25.3613044,0,0.25
1011,10a64e62-6e44-3de6-a44a-5a7d9fc38dae,-20.0328276,23.4370674,0,0.6666666666666666
1012,cd428f20-91bf-392b-bf47-3db186875fed,-21.1908859,27.5420407,0,0.5833333333333334
1013,8c24a952-02f3-3df5-b2f5-246522c1036a,-21.9717648,27.8474406,0,0.4375
1014,6b11d884-aa69-30e3-8b55-4b62e00c19ea,-21.9824458,27.8322128,0,0.4375
1015,11e33cd0-97c5-369a-8297-011cd8b49bfe,-24.6330737,25.8885235,0,0.3157894736842105
1016,46707426-804a-3fd2-904a-1be9356206bf,-19.990095,23.4491905,0,0.6
1017,36305bdb-9b15-3b41-858e-9d81f537ff44,-24.569831,25.9739854,0,0.0
1018,5012da01-d6ea-318b-a22b-be2cbabaf359,-21.6871178,21.6468878,0,0.8333333333333334
1019,aa8baf3c-98cb-3156-a60e-adbc06f89efc,-24.6639851,25.8704213,0,0.35294117647058826
1020,f60c7d98-3279-33fe-add5-d771df89a786,-24.869046,25.8413605,0,0.42857142857142855
1021,995aaacb-6ad5-3105-bfb3-0f9ce81d3b82,-24.6584403,25.8605236,0,0.4
1022,0daa97ca-f37b-36cd-8fd0-3279c705a246,-24.4128566,25.4874627,0,0.5833333333333334
1023,4d252569-768b-311d-b341-b2baf3344a5a,-21.451327,27.4606673,0,0.4
1024,6b89d53b-1ab2-3be4-a775-b0fddbd9d531,-24.6702031,25.9776943,0,0.5
1025,aeca9bd3-b50d-387e-9ebd-cb6402261cd5,-22.4151414,26.7377658,0,0.375
1026,6c900d54-e936-3316-83dc-2ae5e65dd5ef,-24.634205,25.8785458,0,0.4
1027,ae6d3406-2d55-3a6a-8816-9c99d96019a4,-24.6552303,25.9136298,0,0.3448275862068966
1028,ccb86826-9231-3b80-a91a-f0116439a7ba,-21.167805,27.5099128,0,0.6666666666666666
1029,fba2c190-3370-356a-86fb-88b7425669b3,-24.6788672,25.9615381,0,0.4
1030,bf0e13a5-1a37-3e17-bd21-2615da43e5cf,-24.6778056,25.8837474,0,0.42105263157894735
