,giga_id_school,latitude,longitude,bin_internet_availability,norm_student_count,norm_Schools_within_3km,norm_pop_within_3km
544,8ddc1c08-9231-332f-90c3-17b9343cc8a8,-24.9595721,25.3128923,0,0.21742605915267785,0.12,0.22183942829209247
546,06914bd3-8c0d-316a-a293-4f0a67152469,-20.1953256,24.5355064,0,0.11430855315747403,0.0,0.0032589212970506763
547,0a3555bb-8e5a-30fd-bc99-27914e5d7376,-21.202289,27.5260923,0,0.6203037569944044,0.36,0.6282501920435765
548,ac421601-2b1c-35df-863c-a57b9e02887e,-21.43374,25.5794583,0,0.8289368505195843,0.12,0.08440606159361251
549,a74ec582-f004-3b11-8362-1bc80e2eef41,-23.5405203,26.0174918,0,0.26298960831334933,0.0,0.006424730557042762
550,a4bafd57-f18e-354f-aa5a-81570ca5690c,-21.2044587,27.5163155,0,0.4580335731414868,0.32,0.5455899811448125
551,0ed202c9-a5bb-30ac-a517-4c0f7dbf5af9,-22.405887,26.7251773,0,0.2821742605915268,0.44,0.1547522055913778
552,c5251a34-af2d-3fb8-ae96-4e07a0e25f90,-21.013459,27.3373803,0,0.3365307753796962,0.08,0.07469913173025443
553,7fcd6984-0985-39f0-bd94-fd420bda918a,-21.1877748,27.5167672,0,0.7050359712230215,0.6,0.8790009078423613
555,0b67e5d2-a2b3-347e-a7c6-ac31b41670a5,-25.5065001,25.5776343,0,0.15667466027178256,0.0,0.04548523010312158
556,94eb3499-0db2-3852-a567-30f6452bd33b,-25.0378071,25.7413172,0,0.5195843325339728,0.16,0.4217975278754161
557,597ee261-14e6-3eed-abbd-a562e12ee816,-20.5872885,26.4785092,0,0.49480415667466027,0.04,0.013198631253055239
558,b225b25e-ee6b-3927-a73b-e595e73bc369,-24.9149781,24.2291203,0,0.21742605915267785,0.0,0.000977676389115203
559,62d32977-a0f2-376a-9b8a-a7de0c65e366,-20.154887,25.7942273,0,0.2997601918465228,0.0,0.008147303242626691
560,87343ead-be8e-3ab8-9fc9-4d13a42f481c,-20.7504407,26.8934989,0,0.13509192645883294,0.0,0.006285062501454876
561,a4ad5dde-a388-3161-af3c-f13993887d56,-21.201181,24.8768733,0,0.30455635491606714,0.08,0.007286016899834726
562,8ba97f76-8c93-3824-b7ac-60767d20d28a,-19.9922819,23.4052107,0,0.5755395683453237,0.52,0.1485835331362462
563,05e3b73f-268d-3421-8c55-e4b0190657ad,-22.1750266,28.8747326,0,0.3796962430055955,0.0,0.007309294909099374
564,ce927977-1e24-3bf2-8b98-bb81fcbd68e7,-21.450985,27.4510603,0,0.2573940847322142,0.36,0.10798668497870062
568,507209c3-66ee-39a2-aab4-7e425fecb79a,-21.1845918,27.5266528,0,0.03437250199840128,0.6,0.9394306198933867
569,da918d43-79c4-3fea-9219-3354c84c6afe,-23.1326149,26.4132395,0,0.13509192645883294,0.0,0.008775809492772178
574,821fd19c-bdba-3437-aacc-ebdbce4e64bb,-22.214366,26.8326923,0,0.4052757793764988,0.04,0.012802905095556228
575,772934fe-af14-3ba8-9502-196cf3efda3f,-21.815399,25.9387113,0,0.5555555555555556,0.0,0.005656556251309388
576,78576a3b-642c-347a-a61f-f1182d325015,-24.513229,25.8623663,0,0.30455635491606714,0.0,0.12870411322423705
577,fc542fcd-f68b-3d17-ac92-22588c514b20,-23.10699,27.1515213,0,0.16386890487609912,0.04,0.008985311576154007
578,6b6c38bf-a308-3ad9-92db-7de8e021712b,-24.875122,25.3684258,0,0.09272581934452438,0.0,0.024232407644498244
581,62d216da-0635-3bc3-bebd-960ea2e747e2,-23.032004,27.5596043,0,0.19584332533972823,0.04,0.047603528946204524
583,a1c00619-f399-3a14-b8a9-12a577714a83,-22.404445,28.3874853,0,0.2981614708233413,0.08,0.01489792592937452
585,398b0b69-42ae-31ef-859a-dbcf5146fa38,-24.6432838,25.900076,0,0.6906474820143885,0.92,0.49384296654950066
587,4816037f-4293-36a4-bf6b-6f839f120984,-24.6459078,25.8897127,0,0.6874500399680256,0.8,0.49188761377127027
588,f61b5b05-677e-3a16-8291-02db1dd69c5f,-24.6152868,25.8457397,0,0.24860111910471622,0.24,0.40615470564957284
589,c45e3d83-4c27-3c2b-9e42-bf06116baa85,-21.7865415,27.2785617,0,0.2557953637090328,0.04,0.005004771991899253
590,0a1de9c7-22a8-3f93-b603-db60746c5008,-24.3093281,25.9082993,0,0.16386890487609912,0.04,0.03754742894387672
591,fb111718-ceca-351c-90bf-50386841d2d7,-23.6728,25.3063303,0,0.23661071143085532,0.0,0.0161083824111362
594,c17ce959-74a7-3e28-b8fa-26a7c8e6440a,-19.376552,22.1716683,0,0.6211031175059952,0.12,0.0191345236155404
595,66a24cae-ea72-3955-bc67-9b71b4c18f8a,-24.47736,25.2752913,0,0.23980815347721823,0.0,0.002583859028375893
596,2a67b526-1510-350f-ba85-5fb2ad723cf1,-24.3979725,25.5718259,0,0.5875299760191847,0.04,0.44335296445447986
597,8ff0ef23-0d75-3c41-be83-54f96ac8ba0c,-22.04925,27.2712823,0,0.12470023980815348,0.0,0.006378174538513466
598,5479aeaf-3997-33f6-8f81-1590ccdba8a5,-22.580558,26.3910373,0,0.21262989608313348,0.08,0.008310249307479225
600,1ae079ca-8ef8-312b-a52c-8a47d40c2ef1,-24.6665,25.8639009,0,0.7561950439648282,0.48,0.3855769454596243
601,b3e43f49-1d4c-3946-81a4-3d3db04aa2d5,-20.150329,23.6550338,0,0.15587529976019185,0.0,0.012011452780558207
602,e26e3d67-38e3-39e9-bfe0-0f4218fb3674,-24.6251365,25.9058048,0,0.6610711430855316,0.64,0.48343769640820317
605,a1b93fec-921d-33fe-884c-9f2b580bcc11,-23.0060917,27.746948,0,0.0903277378097522,0.0,0.016876556716869575
606,146e7073-d670-3e0b-8189-6af88ab93303,-24.406921,25.4631109,0,0.6514788169464428,0.32,0.059452035661910194
608,651a26ea-d871-3ec2-a0b6-43ad464b5653,-21.098425,27.2252993,0,0.33733013589128696,0.0,0.040596848157545565
609,d9549fe9-b385-3695-aaa8-a46bb091efcd,-20.1048889,27.1961753,0,0.39888089528377296,0.04,0.038362159268139386
610,40323480-9600-36f8-a381-c86d045da6ee,-25.0744397,25.44017,0,0.4260591526778577,0.08,0.0191345236155404
614,48f018fa-e82b-3903-b828-d22d42fedd5f,-21.9683245,27.8355177,0,0.3932853717026379,0.48,0.563001932074769
616,2f376e6a-c9bb-37eb-90cd-ac709d65ce3f,-23.6365031,24.9580453,0,0.2541966426858513,0.0,0.0018389627319071672
618,7d0ee1ec-f01d-32dc-bffb-ba1caaf98f10,-24.8781975,25.8506155,0,0.4636290967226219,0.52,0.28548150562163926
619,e44afde0-a292-3d23-a0a8-7ff9cf9bacf2,-24.3563596,26.1385847,0,0.28776978417266186,0.12,0.1277962708629158
621,6bc65b30-2864-3692-bea8-e0c2643cb731,-24.6778541,25.5642313,0,0.3212156389538051,0.2,0.04013128797225261
623,00421dcf-883d-3f5d-9a80-e3660cbbccf6,-25.6104999,24.5352736,0,0.25499600319744203,0.0,0.007518796992481203
624,611217a4-fd1b-380f-b934-5578b1a57cff,-20.4956895,27.3760197,0,0.07034372501998401,0.0,0.004492655788077004
625,19226de2-9bcc-3139-b761-73683d7615f0,-23.3814459,24.659291,0,0.2446043165467626,0.0,0.0016760166670546335
626,14663cf2-d2aa-3c28-a939-76e7ab81622a,-22.5665705,27.0856832,0,0.6874500399680256,0.12,0.1021671826625387
628,d9819915-3186-3dfb-b5f7-b3ccecc1b3a7,-21.785593,28.3385753,0,0.18705035971223022,0.0,0.003328755324844619
629,80a62c7e-031f-35dd-a1f3-6147a491a694,-21.818867,28.8253293,0,0.10951239008792965,0.0,0.011406224539677367
630,23ce5941-feef-35d3-88d5-dd21d1a17030,-20.9089548,27.6265908,0,0.14068745003996802,0.0,0.009264647687329779
632,9e811bb9-5cbe-3dee-8be7-096637bf4892,-20.903558,27.0775043,0,0.23501199040767387,0.08,0.03140203449800973
633,a0514eed-2cb4-3c2c-9161-c127572216cd,-21.452409,27.9457233,0,0.05515587529976019,0.0,0.004352987732489117
634,a4d4c46f-a02b-384f-a119-3f682b90602c,-20.4908685,27.3460497,0,0.14468425259792167,0.0,0.004539211806606299
635,35746b0c-32a5-32ea-91ff-9673b2cbaf95,-18.5255499,22.1505772,0,0.1838529176658673,0.0,0.004236597686165879
636,5d2aad05-b94a-357c-9c0d-321e9a3ebf31,-20.720187,27.5862343,0,0.09832134292565947,0.08,0.04550850811238623
637,8c78ebc6-6f81-348d-80be-dd9941ab2fa4,-20.5925245,27.5475147,0,0.058353317346123104,0.0,0.007728299075863032
639,0de146e7-f186-3d14-81de-2e38136695ad,-21.590858,27.9795423,0,0.17106314948041568,0.0,0.008799087502036826
640,fb715041-b3e9-3880-a347-64a427d57abe,-21.738262,28.1103136,0,0.3381294964028777,0.0,0.003933983565725459
641,fa94f88d-4ce3-31cc-b87c-50df0c3f319e,-20.603234,27.3954323,0,0.17905675459632295,0.0,0.008147303242626691
642,dc1cde2b-4305-375f-98c6-99fc70013755,-18.4041095,21.5678777,0,0.22941646682653877,0.0,0.0025140250005819503
646,ff3e4dd1-3569-35aa-b148-ea900237659d,-24.8900618,25.8582544,0,0.4052757793764988,0.36,0.22884610908075143
647,48b129d3-f71c-362d-b95e-7071c4d2ed5c,-24.6812066,25.9686877,0,0.5099920063948841,0.28,0.37859354268023
650,ec92ae68-905c-360a-b330-5407d5a690b1,-25.3132666,25.5338567,0,0.2797761790567546,0.0,0.025815312274494285
652,00b72657-f44b-33d7-85f2-a6ffb517bdf8,-23.1227576,26.7855926,0,0.19184652278177458,0.12,0.06035987802323145
654,470dc003-2191-3456-be73-a5160fe3cdc7,-22.850745,26.8961763,0,0.09672262190247802,0.0,0.006610954631159943
658,417f3da6-12b8-306f-86f2-af7f01eabaac,-21.0603965,27.2433657,0,0.41566746602717825,0.0,0.03649991852696757
659,73a956bd-4374-3e3a-886d-c1ac5766e71c,-20.1095999,26.3742203,0,0.16626698641087131,0.0,0.006354896529248819
661,0d5ae79c-a0c8-3155-acc1-38db3f2f54e3,-21.0904355,26.329368,0,0.19904076738609114,0.0,0.003910705556460812
662,999e56f7-0776-328d-8338-1225ddd70e45,-18.2953959,21.7895173,0,0.4580335731414868,0.0,0.031285644451686495
663,6fcb6ef8-af2d-3d0e-87e4-a81bed058193,-22.7181185,27.3125097,0,0.03836930455635491,0.04,0.012290788891733979
666,295bbddb-b304-3d90-a9b9-e80dfea9b559,-20.499248,27.0654567,0,0.19424460431654678,0.16,0.12937917549291184
668,65ea5388-ec1b-389b-8cbb-80472b55fc7d,-24.044096,24.8654562,0,0.08233413269384493,0.0,0.0006052282408808399
670,0a1b140d-c84f-326e-be65-ddc9732accf2,-22.949211,26.2384883,0,0.2733812949640288,0.0,0.0046090458344002425
672,5dfb385e-dfbf-34a8-8dbd-ac5ac7c431d8,-24.7357848,25.2494178,0,0.15267785771382894,0.0,0.008496473381596406
673,9bd89ab5-c89b-3f06-9fbe-9ce353f54166,-25.4017341,25.4350633,0,0.058353317346123104,0.0,0.013617635419818898
674,1b4b35a8-a9b3-3251-9854-78ac2121ab67,-18.6003155,22.9128787,0,0.19024780175859313,0.0,0.0019087967597011103
675,3f1d0f42-32aa-3402-8b06-8aa5dfd78e10,-21.979341,27.8235113,0,0.38609112709832133,0.48,0.539141972578505
676,1f6d4c76-76ad-39d1-99d2-f167372b0264,-18.3892319,21.8434003,0,0.6746602717825739,0.08,0.027049046765520612
678,4b7f91a5-e5c4-3b0e-861e-193d7e9ab8fd,-21.9689521,28.3963644,0,0.3029576338928857,0.2,0.04341348727856794
681,7211a7e2-350c-3873-8f73-e0061d590f2c,-22.849266,27.3419393,0,0.14468425259792167,0.0,0.007332572918364022
684,5056e800-8607-335e-a6f5-2c8f38a4e4f2,-19.99958,23.3877918,0,0.5371702637889688,0.2,0.08982983775227543
685,333346cd-cac3-3608-8bee-37fea5b685ec,-21.406083,25.5818883,0,0.9584332533972821,0.24,0.10042133196769013
686,e60e566c-dd08-3646-9477-62ad96c76587,-21.1955265,27.472611,0,0.6602717825739408,0.12,0.3429083544775251
688,0e448811-b201-32ed-99d4-997814e75e84,-19.0160607,22.3139545,0,0.6067146282973621,0.04,0.008403361344537815
690,67d19b0c-0ec3-3da8-a658-7666eda0d6f7,-19.8507795,23.5874667,0,0.10311750599520383,0.0,0.005656556251309388
691,3537f3ab-f08b-36bb-9735-3c3321ff8ece,-23.1314331,26.8032773,0,0.4244604316546763,0.2,0.10929025349752089
693,20584b71-1da6-3196-bd54-4f7017801ea1,-18.3521869,21.9578073,0,0.17585931254996004,0.04,0.010149212039386391
694,698ef57a-8d3c-38fa-9668-b22d6981c6dd,-21.392851,27.4332383,0,0.5875299760191847,0.08,0.11832212109220419
695,7a80ca7e-ba94-3ed6-b257-20006f23a57c,-19.3756919,22.1559583,0,0.22941646682653877,0.12,0.01841290532833632
696,e688dca1-7f00-3c03-8fe7-762b67ddb6c2,-22.428694,26.6934723,0,0.2541966426858513,0.16,0.09013245187271585
697,fa15c165-1233-3d3f-b722-dd0fae20eaf1,-19.1854135,23.9998747,0,0.07434052757793765,0.0,0.004003817593519402
699,70deb0aa-f685-3f44-8a34-63bf60d17680,-22.600001,26.3847163,0,0.4140687450039968,0.08,0.008124025233362043
702,22660f4a-8e91-3b69-bd99-c13533033868,-24.3884696,25.5985647,0,0.21662669864108713,0.0,0.25254312251216277
703,c2a20d1d-9b7a-3fb4-8e57-0e650b0dca45,-21.017539,24.4116943,0,0.1223021582733813,0.16,0.009078423613212597
707,adda2f5f-9945-3586-bae9-fed149b10fb6,-24.646823,25.8252881,0,0.08073541167066348,0.16,0.2385530389441095
708,6bfab9b5-73e7-32a2-a80d-aeda25b799dd,-21.186132,27.4540077,0,0.5459632294164668,0.08,0.20151772620405503
709,34c09eae-a193-357c-919e-517db64a3444,-21.1650602,27.5394577,0,0.5971223021582733,0.28,0.616983635559487
710,91dcafd5-b6b8-3da0-b4a4-28155607c3d0,-20.3795495,22.8429077,0,0.09512390087929656,0.0,0.0110803324099723
711,147270f1-442e-356a-99c4-2030d7479812,-20.2102547,26.1966044,0,0.14068745003996802,0.08,0.0740473474708443
712,ea67fc22-4689-301e-bb15-8faacebcfc1b,-20.9445235,27.2608217,0,0.27577937649880097,0.0,0.017598175004073652
713,2eeb7040-1ca3-3676-a4f5-5e21af2b4e07,-24.06029,23.3714313,0,0.12470023980815348,0.0,0.003631369445285039
714,bc1a0f9e-423e-3ed2-9357-6d07055a3181,-24.3566496,26.1579477,0,0.44844124700239807,0.2,0.14471938359831468
716,690006b1-bf3a-3ad7-a829-f760496e4fbf,-21.08133,27.1347113,0,0.2557953637090328,0.0,0.008892199539095416
718,911cb86b-ca3e-3cfa-9109-0957354c8d51,-25.5421891,25.4915253,0,0.0,0.04,0.0191345236155404
719,4b84b2c6-f441-32fb-b68f-37272e45347f,-21.483799,27.7795413,0,0.08952837729816147,0.0,0.004190041667636583
720,0d37c85e-ac14-3a83-92fb-d34e0ceac98e,-22.4388545,26.7707657,0,0.15827338129496402,0.08,0.0764915384436323
722,db27eb90-c78f-3f2b-bd66-4e7b131d050a,-25.186135,25.6932638,0,0.5699440447641887,0.2,0.5403291510510021
725,df37c0a4-eda6-3e30-9505-4c605a676253,-19.0163819,22.3136833,0,0.2653876898481215,0.04,0.008426639353802463
727,800032bb-ece4-3cbe-a4a5-b56de563a990,-24.7634896,25.7265207,0,0.18705035971223022,0.0,0.022626225005237553
728,dcd77e41-1185-3af8-86da-4337c369c4bb,-24.6924466,25.6034667,0,0.06634692246203037,0.0,0.009590539817034846
730,2f698c42-0a46-336a-b926-ae9803d538f0,-18.97333,21.3000413,0,0.3301358912869704,0.0,0.0025140250005819503
731,68ef8115-b019-337f-ae9b-44d106c3615f,-24.666548,25.9394211,0,0.5947242206235012,0.4,0.490188319094951
732,caf2eb14-9d63-35aa-aa8d-659d07def048,-21.679335,26.7534303,0,0.3828936850519584,0.0,0.003142531250727438
734,dc10b3f5-263f-3376-b685-85d513fc2fcd,-23.0950051,26.8148963,0,0.5211830535571543,0.36,0.1375032007262739
735,19a7c966-a070-3913-99f5-96268203589c,-24.9945039,25.3152243,0,0.3149480415667466,0.4,0.21206266440094043
977,79e1eb2e-6dc8-3031-85fa-964736f2f205,-24.6034837,24.7327764,0,0.3212156389538051,0.24,0.027142158802579204
978,a0987152-b2e6-3a63-8b7e-0f342f2405ca,-22.4340952,26.7569855,0,0.3212156389538051,0.2,0.1162736562769152
979,9d623da0-7cf1-3e4e-9d9d-89fc9398e572,-24.3976842,25.4612583,0,0.3212156389538051,0.28,0.05689145464279895
980,d488cf4b-d1b7-36cb-9868-9262527855e5,-24.6057989,25.916454,0,0.3212156389538051,0.32,0.4412346656113969
981,40dec72f-a1a3-3de6-bfb1-a33f76269e2b,-24.383026,25.4826784,0,0.3212156389538051,0.2,0.06711050070997929
982,73fbb2ec-fd00-3075-bd16-1ecf80611149,-18.4540537,22.0753956,0,0.3212156389538051,0.0,0.0028631951395516656
983,c9b0eec5-925d-3442-acd9-1d357750d61e,-24.6511562,25.8963795,0,0.3212156389538051,0.92,0.5015014315975698
984,ea5d40de-9599-3a25-b4d8-2dfc7be9c4bf,-21.338597,25.3605813,0,0.3212156389538051,0.12,0.11015153984031285
985,574d5945-c65c-32cd-a24d-11cc4e677281,-24.6223789,25.7889136,0,0.3212156389538051,0.0,0.014362531716287623
986,546e04c4-44d1-3ef1-91ae-a95b5aeacb66,-24.4139839,25.3647983,0,0.3212156389538051,0.04,0.001489792592937452
987,8b0f8c0d-2acc-3d16-a3db-b6f3e87eec71,-20.8998741,27.2804469,0,0.3212156389538051,0.04,0.013617635419818898
988,ef646d51-eede-3b08-a0b1-0352ae3337b6,-21.337855,25.3728223,0,0.3212156389538051,0.12,0.12435112549174794
989,74a919f9-009d-3d16-b6f2-0775f765c63b,-24.6116261,25.9491463,0,0.3212156389538051,0.36,0.38590283758932936
990,c83ea245-245b-3d88-aaec-3a66404af363,-24.6293522,25.9427633,0,0.3212156389538051,0.52,0.4398612630647827
991,a3e85615-830d-3ef8-ace7-ad4324149591,-21.1581269,27.5155432,0,0.3212156389538051,0.52,0.9453432342466073
992,458d59b4-9167-321f-a288-e6b170ed308f,-25.2351895,25.6635287,0,0.3212156389538051,0.2,0.5350450429479271
993,59fdd338-d80b-3355-8492-994969eea94d,-23.1040075,26.8577027,0,0.3212156389538051,0.16,0.10963942363649061
994,38522083-8fde-3a22-82e0-5373e07815a0,-19.9900088,23.4511975,0,0.3212156389538051,0.28,0.11913685141646686
995,20ee8a05-e003-3184-9572-1031b153b234,-20.563896,26.2256173,0,0.3212156389538051,0.12,0.018040457180101957
996,ddc96fd5-f160-3d5d-9052-cbaa1edcd4ab,-24.9881566,25.3511517,0,0.3212156389538051,0.44,0.266533206080216
997,b94a1a1d-28f6-3d87-84cb-f4f6acac5174,-24.6112123,25.9028801,0,0.3212156389538051,0.4,0.4398612630647827
998,9bf38f26-01bb-3a63-90bb-317f230bb6ee,-24.6580269,25.5819448,0,0.3212156389538051,0.08,0.013198631253055239
999,a450c43f-dac6-33e5-a83e-ec8c00a0705e,-24.6350449,25.9006302,0,0.3212156389538051,0.84,0.4825764100654112
1000,66969268-a1af-32ea-a801-3d93c963d246,-21.1653946,27.5100791,0,0.3212156389538051,0.52,0.9944132777764846
1001,e99973e7-20e0-3da5-b274-f0f64d366ae2,-22.5305707,27.0377717,0,0.3212156389538051,0.0,0.05158406853045928
1002,c1d7c0be-a1f8-3bb5-a766-8b3f18d37e26,-24.4067081,25.4560811,0,0.3212156389538051,0.24,0.04602062431620848
1003,80779a61-54b5-3776-afc9-f5336900d6fb,-24.9939021,25.3160023,0,0.3212156389538051,0.4,0.21930212528224585
1004,524ec3fc-4a77-3e42-b744-c766747c6868,-21.979772,27.8340716,0,0.3212156389538051,0.6,0.6873297795572523
1005,0bd98b11-6252-31b2-99cd-10e99ac0f3c7,-20.0359992,23.4519807,0,0.3212156389538051,0.12,0.06559743010777719
1006,a11473ba-bd85-3b32-bb01-19ebce3782ec,-24.6324732,25.8495073,0,0.3212156389538051,0.36,0.4196792290323332
1007,1fc40e43-359e-3b4c-bfa2-3fa4dabd5717,-25.2290646,25.7018777,0,0.3212156389538051,0.2,0.6808817709909448
1008,9d5689ed-9560-3053-9fd7-cd48b55acddc,-24.6717929,25.8793611,0,0.3212156389538051,0.68,0.47179869177587935
1009,3b21890c-abca-3cd3-a6d3-ae9bc7eebbd8,-23.0655322,26.5044988,0,0.3212156389538051,0.12,0.06101166228264159
1010,d73dfea2-088b-35c6-bd92-b889b9fb5340,-21.3322023,25.3613044,0,0.3212156389538051,0.12,0.126329756279243
1011,10a64e62-6e44-3de6-a44a-5a7d9fc38dae,-20.0328276,23.4370674,0,0.3212156389538051,0.16,0.0840103354361135
1012,cd428f20-91bf-392b-bf47-3db186875fed,-21.1908859,27.5420407,0,0.3212156389538051,0.4,0.7096533904420494
1013,8c24a952-02f3-3df5-b2f5-246522c1036a,-21.9717648,27.8474406,0,0.3212156389538051,0.6,0.6490374543169068
1014,6b11d884-aa69-30e3-8b55-4b62e00c19ea,-21.9824458,27.8322128,0,0.3212156389538051,0.56,0.6855839288624037
1015,11e33cd0-97c5-369a-8297-011cd8b49bfe,-24.6330737,25.8885235,0,0.3212156389538051,0.64,0.4808538373798273
1016,46707426-804a-3fd2-904a-1be9356206bf,-19.990095,23.4491905,0,0.3212156389538051,0.32,0.12546846993645103
1017,36305bdb-9b15-3b41-858e-9d81f537ff44,-24.569831,25.9739854,0,0.3212156389538051,0.0,0.3394166530878279
1018,5012da01-d6ea-318b-a22b-be2cbabaf359,-21.6871178,21.6468878,0,0.3212156389538051,0.2,0.030564026164482415
1019,aa8baf3c-98cb-3156-a60e-adbc06f89efc,-24.6639851,25.8704213,0,0.3212156389538051,0.6,0.4322493540352429
1020,f60c7d98-3279-33fe-add5-d771df89a786,-24.869046,25.8413605,0,0.3212156389538051,0.4,0.25908424311552875
1021,995aaacb-6ad5-3105-bfb3-0f9ce81d3b82,-24.6584403,25.8605236,0,0.3212156389538051,0.48,0.39661072185106727
1022,0daa97ca-f37b-36cd-8fd0-3279c705a246,-24.4128566,25.4874627,0,0.3212156389538051,0.44,0.0824972648339114
1023,4d252569-768b-311d-b341-b2baf3344a5a,-21.451327,27.4606673,0,0.3212156389538051,0.36,0.1066598384506157
1024,6b89d53b-1ab2-3be4-a775-b0fddbd9d531,-24.6702031,25.9776943,0,0.3212156389538051,0.28,0.4190507227821877
1025,aeca9bd3-b50d-387e-9ebd-cb6402261cd5,-22.4151414,26.7377658,0,0.3212156389538051,0.2,0.15701017249004864
1026,6c900d54-e936-3316-83dc-2ae5e65dd5ef,-24.634205,25.8785458,0,0.3212156389538051,0.68,0.49223678391024
1027,ae6d3406-2d55-3a6a-8816-9c99d96019a4,-24.6552303,25.9136298,0,0.3212156389538051,0.88,0.523685374426779
1028,ccb86826-9231-3b80-a91a-f0116439a7ba,-21.167805,27.5099128,0,0.3212156389538051,0.52,1.0
1029,fba2c190-3370-356a-86fb-88b7425669b3,-24.6788672,25.9615381,0,0.3212156389538051,0.36,0.41227682208617517
1030,bf0e13a5-1a37-3e17-bd21-2615da43e5cf,-24.6778056,25.8837474,0,0.3212156389538051,0.68,0.4650015130706022
